name,fmin (Hz),fmax (Hz),F0 25th percentile (Hz),F0 50th percentile (Hz),F0 75th percentile (Hz),F0 Mean (Hz),F0 Delta Mean (Hz),RMS Mean,RMS Delta Mean,Spectral Centroid Mean (Hz),Spectral Centroid Delta Mean (Hz),Adjusted Centroid Mean,HNR Mean,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC Delta1,MFCC Delta2,MFCC Delta3,MFCC Delta4,MFCC Delta5,MFCC Delta6,MFCC Delta7,MFCC Delta8,MFCC Delta9,MFCC Delta10,MFCC Delta11,MFCC Delta12,gender_label
Woman00044.wav,241.3014955,415.3046976,403.481779,403.481779,408.1700115,398.8278499,-0.952017862,0.09271956,-0.000481065,2680.430626,-7.908858366,6.734232052,22.39585102,36.55396271,-3.112532616,-30.17511749,-24.41535568,-42.00011826,28.40611076,-31.09545517,-23.52083206,32.16901398,-25.27311707,-6.770083904,-17.4306221,0.484810889,0.460118055,0.223162577,0.107534029,-0.312944472,-0.013681063,0.027455203,-0.249797672,-0.225130692,-0.079944938,-0.228641257,-0.043144323,1
Woman00045.wav,327.7290419,394.2662424,335.3893451,341.2518476,345.2170031,342.9257488,-0.646854949,0.17901565,-0.001088178,2404.290503,-4.915601506,7.011353669,13.41620391,41.59195328,-36.7579689,-5.656690121,-51.29649734,-4.743722439,32.78709412,-35.25712585,-17.48308945,17.44993019,-9.948335648,4.096627712,3.976765394,0.961927772,0.006327586,-0.648638666,-0.452225208,0.387438476,0.56882149,-0.117729202,-0.135402545,0.073543675,0.154829428,0.122754395,0.048312262,1
Woman00046.wav,323.9647528,369.9944227,339.2863816,349.2282314,367.8634116,348.3069666,-0.311905405,0.2560656,-0.000255841,2566.438913,-6.022335042,7.344780445,22.20688489,21.18658257,-20.85451698,-18.17991638,-24.67085648,-7.143800259,-5.855979919,-14.86541367,-7.040218353,11.44195652,-16.09753609,3.283039093,-6.896201134,0.522072017,0.015099109,0.055591546,0.052440386,0.006190594,0.086178631,0.034073606,-0.095008053,-0.159824491,-0.108672537,-0.186674073,-0.007557767,1
Woman00047.wav,255.6500291,351.25129,297.0769882,300.5288565,337.3322358,313.6646017,-0.334571075,0.11285389,-0.000428228,2993.952532,-0.212098067,9.549041713,10.17086488,19.33815765,-9.30338192,1.370074987,-55.95580673,-28.13051796,14.77295017,-41.12784958,-13.03941727,8.783733368,-26.44955254,4.778407574,-25.54245758,-0.012807225,0.208818793,0.280412465,0.047090907,-0.106745258,-0.23031202,-0.074298695,0.376921862,0.253091753,-0.222509027,0.093254253,0.266032338,1
Woman00048.wav,207.6523488,277.182631,275.5861765,277.182631,277.182631,265.2975793,0.485718597,0.16915189,-0.000285582,2946.012396,-7.671534466,11.07800966,20.34913172,27.45008659,18.08025169,-7.51758194,-9.392466545,-26.26535416,12.0429821,-12.43452358,-30.54555702,28.40442276,-26.34226418,-19.9938221,-32.40646362,0.293007374,0.155249313,0.110533223,0.019613581,-0.047428507,0.105893031,0.003908985,0.140872091,-0.001522328,0.000181217,-0.058245022,-0.05563404,1
Woman00049.wav,141.013849,514.2619894,307.5533855,311.1269837,445.1125537,344.7261825,0.059693706,0.18648633,-0.000439262,1842.248914,0.525002037,6.521657689,10.88496717,92.27239227,-7.808059216,-2.779564857,-54.28685379,-43.89700317,9.271403313,-9.225902557,-44.048172,1.202541471,-36.66047668,-1.015530348,5.543214321,-0.049220879,-0.26549527,0.250691146,0.238702044,-0.282611072,0.065644927,0.007934888,0.134025365,-0.193147734,-0.040964123,0.010838968,-0.236606285,1
Woman00050.wav,323.9647528,372.1377786,358.4292254,365.7446743,367.8634116,357.7024074,-0.346423867,0.13084891,-0.000521845,3321.581358,3.098044604,9.27325581,16.52840108,26.27942467,20.28854561,-26.07395363,-40.80408478,-16.97401047,-3.841314793,-3.946495533,-23.68416977,21.08883667,-21.10248947,7.960183144,-21.15305328,0.102850586,-0.147550017,-0.177573249,0.011844179,-0.175126761,0.105000027,0.291130632,-0.429101229,0.05900998,-0.247116908,-0.095365442,0.128561586,1
Woman00051.wav,341.2518476,361.5437384,356.9649787,361.5437384,361.5437384,356.800241,-1.476669955,0.20683499,0.000859801,2772.351086,-61.70089314,7.709187813,16.71093092,84.54780579,-24.64223671,-21.75177765,-37.10359955,-29.38680649,17.25926018,-22.86639404,-32.64297485,4.014839172,-0.9903543,-10.05604172,-4.287641525,10.409585,-6.402781487,0.89007467,-1.346647739,-1.377198815,2.80041647,1.437173367,-2.252769709,-2.182971954,1.729239225,-1.143429041,1.718313694,1
Woman00052.wav,241.3014955,347.2168248,275.5861765,277.182631,329.6275569,294.0068419,0.619861294,0.2362049,-0.000350484,2568.38723,-3.508639684,8.802697254,16.96404974,47.13807678,9.356552124,-17.50091362,-31.54645729,-22.97189713,8.387465477,-6.288112164,-14.66718578,9.648170471,-15.75450611,0.360457003,-2.211111546,0.372974664,0.335444897,-0.002722009,0.07544104,0.076785065,0.176751301,-0.085028477,0.239850789,-0.126207605,-0.204394147,0.25799939,-0.003711319,1
Woman00053.wav,218.7328932,325.8414615,222.5562769,298.7979376,298.7979376,272.6570502,-0.208357407,0.23155962,-0.000440162,2728.805061,-4.457105061,10.02198985,15.32066528,39.01028442,-31.07829094,6.328481674,-32.7624054,-14.23534584,-13.41401291,9.430481911,-29.03360748,17.39872742,-15.45944977,0.18066743,-14.13373947,0.319117218,-0.167981237,0.42969048,0.135023519,-0.200606421,-0.388242692,0.269759268,-0.300632924,0.080411121,0.01728221,-0.056375861,-0.100808516,1
Woman00054.wav,235.7901618,554.365262,547.208775,549.5850934,551.172353,484.9432525,0.040430613,0.15836222,-0.000472387,2473.345545,6.924716629,5.409961596,11.93885037,61.57861328,-40.46705246,-16.2022686,-26.43313217,-9.644928932,5.848447323,-1.483003497,-42.04680634,19.05799484,-13.73478508,6.186182976,22.45231819,0.960637271,-1.097421169,0.058523469,0.283545107,0.057169586,0.069960132,0.208502278,-0.093771778,0.780676603,-0.133240059,-0.771074831,-0.510518491,1
Woman00055.wav,238.5299115,369.9944227,263.1411468,309.3350242,314.7421051,290.8268959,-0.045439105,0.1995452,0.000254052,2369.090634,1.681323276,8.262848893,14.00309061,45.83566666,-38.38021469,-0.584139585,-36.17796326,-27.43711853,3.123270035,-13.56932735,-23.12418556,14.49848557,-16.3718071,-7.831831932,-11.78121471,-0.370775282,-0.25600037,0.059785232,-0.269270957,0.003927039,0.16093801,0.166748568,0.187563151,-0.447910249,0.080918953,0.192182884,-0.129644364,1
Woman00056.wav,611.5640167,615.106771,611.5640167,611.5640167,615.106771,612.8630266,-5.87E-15,0.22413939,-0.000621961,2824.067436,-7.830349248,4.6073801,22.59599723,17.03236008,3.769220829,7.315269947,-28.8144989,-6.351891518,-32.6697731,-11.04480171,-32.55830383,14.27420044,-0.636205494,51.49881363,1.388872027,0.289780498,-0.105647616,-0.040452298,-0.158713892,-0.048938978,-0.166123524,-0.022542609,-0.034984991,-0.024942679,-0.106884278,0.189890549,-0.00825812,1
Woman00057.wav,226.4464921,347.2168248,267.740773,333.4576446,343.2286994,300.9768962,-0.19393766,0.18169871,-0.000558443,3089.807725,1.135684313,10.5116508,17.43565608,35.79076004,11.24240685,-25.07040787,-18.57500648,-21.47100639,-2.921685457,-18.92583084,-13.66088486,14.26352119,-21.60242653,-5.927145004,-30.35110092,-0.164830476,0.052171607,-0.126085356,-0.451381981,0.214997411,-0.195749074,0.078224137,0.046539824,0.127956823,0.198839247,-0.087427057,0.164296865,1
Woman00058.wav,195.997718,440,293.6647679,329.6275569,440,339.3428331,2.212372404,0.21112493,-0.002682698,2699.874756,2.99174194,8.683516504,14.8512771,42.427948,-15.24337959,-2.17561698,-9.897702217,-27.10436058,-16.47876358,-5.60219717,-13.57262993,7.153719902,-15.36196136,1.921958089,0.933499813,0.696049213,0.454545707,0.098070711,0.001369292,-0.32399714,-0.061756384,-0.078418769,-0.246380121,-0.011729049,-0.432239503,-0.263083011,-0.438088387,1
Woman00059.wav,401.157895,410.5345163,403.481779,403.481779,405.8191252,404.7115418,0.004843213,0.20388417,-0.00043863,2474.319047,-1.432780724,6.114597927,18.4660897,49.36230469,-13.97668934,-30.2720356,-15.6143055,-28.73879051,-8.547681808,12.21173573,-32.24151611,34.79335785,-29.94028664,1.730154395,-8.419941902,0.104441956,-0.175055608,0.214661002,0.045957878,0.056280158,-0.105822608,0.220445484,0.025078846,0.001891734,0.131579742,-0.066604421,-0.022596169,1
Woman00060.wav,412.9127185,445.1125537,440,440,440,438.0615565,0.126273746,0.23180772,-0.001084921,2317.002862,-5.669597167,5.294974256,11.36891989,8.462533951,-0.732667029,-11.68469524,-29.80516434,-26.9659977,-2.879617453,-22.64937782,7.619123936,-12.69113159,-21.24480057,-3.885074854,-28.46570778,0.024513952,-0.093726806,0.029637391,0.010303111,-0.088405617,-0.058268521,0.182042435,0.054501746,-0.146479785,0.095460735,-0.062266819,0.086499728,1
Woman00061.wav,394.2662424,442.5488941,440,440,440,439.1496136,0.246130077,0.2517252,-0.000618357,3105.871655,10.03920257,7.071810733,19.07575679,-12.56096172,47.31745529,-30.81352234,-18.39358139,-14.00874043,-9.863963127,-34.57150269,-10.53917503,-0.322900802,-31.08680916,-8.245301247,-25.83965492,-0.556900978,0.296921849,-0.132677332,-0.073693037,0.128171489,-0.177332878,0.213601723,-0.039581232,-0.060738366,0.046349153,0.070536859,-0.051525384,1
Woman00062.wav,210.0651529,442.5488941,220,220,437.4657865,317.9794704,0.030377557,0.108187005,-0.000369269,3293.66195,-3.26214217,11.96691571,7.961942385,19.04642677,32.55912399,-15.10866642,-23.68626785,-16.35783386,20.81871414,-19.2567749,-19.4750843,-5.775026798,-25.47167969,-9.664261818,-26.12514114,-0.158999056,-0.418150067,0.023042906,-0.040424626,-0.070232563,-0.183726117,-0.220375597,0.132873431,0.120094433,-0.184781224,-0.025042875,0.027878776,1
Woman00063.wav,698.4564629,706.572136,702.50258,702.50258,706.572136,703.321179,0.506545938,0.18843779,-8.43E-05,3492.28727,117.0253927,4.962818558,8.427374843,44.19449615,22.47084999,3.882871151,-14.16678429,-13.75219727,13.92463684,30.79360008,-27.56113052,45.78416443,-4.164830208,-9.605609894,6.211052895,-2.996831417,2.557799339,-0.796602607,0.809535861,-1.57729888,-0.086811438,-0.457444906,0.664043069,0.636370957,-0.326621443,-0.086356476,-0.311005205,1
Woman00064.wav,223.8455323,601.057713,297.0769882,508.3551866,587.3295358,454.4078618,-0.841571697,0.17635983,-0.001718395,2633.255994,-2.041841923,6.75121729,19.01122927,25.4459343,10.03171253,-1.348720074,-50.47780609,-0.17301105,-28.51049423,-21.59202385,-27.53088379,12.74848366,-1.652716756,1.968389034,7.946263313,0.414153278,0.36565429,-0.18372485,-0.360775471,0.020083113,0.097055636,0.006131508,-0.072196506,0.111742169,-0.152198359,-0.152728826,-0.127303869,1
Woman00065.wav,102.6336291,417.7105332,166.7288223,412.9127185,415.3046976,313.613216,-1.62006653,0.058746334,0.000225332,2708.313794,24.30298164,9.842877308,-24.66012174,33.19706726,5.462663651,12.94771576,-7.679605484,-21.15809441,-9.586397171,-22.44964981,-18.47306824,6.231722832,-28.32341576,-4.058969498,-21.83984756,-0.208705366,-0.031501744,-0.483900696,-0.234703422,0.103977777,-0.39186281,-0.282020628,0.192764699,0.12278723,-0.130081728,-0.077466555,-0.216231436,1
Woman00066.wav,291.9733833,442.5488941,327.2571468,414.1087081,417.7105332,385.4847587,-0.224320817,0.19727169,8.30E-05,2673.605244,-7.539978544,7.139932229,12.96042738,28.76134872,-55.40350342,-51.14546967,-17.42345428,-17.3909874,35.01990891,-17.70460701,-22.26243591,28.25382996,-31.43361282,7.341031551,-2.842095613,0.561837316,0.330512136,0.104121894,0.205229521,0.002304341,0.08830256,0.188513726,0.176959291,-0.106567822,0.038416557,-0.051233832,-0.147405982,1
Woman00067.wav,318.3992322,410.5345163,357.3910544,405.8191252,408.1700115,385.6095518,0.313705071,0.26439214,0.000547968,2520.010852,4.94725255,6.582315362,15.24620326,37.89846802,-26.55447006,6.897334576,-41.46523285,-9.379162788,33.1129303,-23.74926949,8.999574661,16.1158886,-3.97184968,4.422532558,-8.401079178,-0.724341035,0.29324764,-0.132519603,0.548184454,-0.249976993,-0.320239663,0.040439367,-0.001569152,0.175611198,0.121941552,-0.027630087,-0.029425608,1
Woman00068.wav,320.2437002,427.4740541,323.9647528,410.5345163,415.3046976,382.3590169,-0.430238931,0.13851587,-0.000301343,2796.654039,-4.47836294,7.36468864,11.63582837,23.67578316,-20.61952972,-25.11540604,-52.81351471,5.345891476,22.52479172,-37.48989868,-11.45915985,25.18993378,-24.41867638,6.149329185,-21.84162903,0.365781546,-0.085227489,0.174879745,-0.002946107,0.077933088,0.007316608,0.045668207,0.086992271,-0.144180372,0.148015216,0.056663491,0.165193304,1
Woman00069.wav,234.4321104,408.1700115,264.6655079,391.995436,391.995436,360.8357352,1.436090228,0.1935242,-0.000175109,2155.92985,0.75527558,6.267632081,18.5798723,42.95148849,-15.76836777,-24.00444031,-47.30088043,-12.74873543,21.16723633,-27.94389343,-29.46246338,31.23100853,-28.82450294,15.02514172,-31.25893593,-0.139034092,0.342510343,-0.275477409,0.322842389,0.390176743,-0.264998108,0.247585386,-0.023349116,0.297743499,-0.072440557,0.055460379,-0.090483263,1
Woman00070.wav,108.7365422,333.4576446,266.9697363,327.7290419,329.6275569,274.9834578,0.69137867,0.12332598,-8.42E-05,3056.059486,-6.887273606,13.56431721,10.16431108,25.30430603,-17.21538925,-2.814325571,-49.44133759,-8.961136818,5.941241264,-29.49329567,-12.43230915,13.7165947,-24.05146599,0.688883841,-11.25185013,0.161981136,-0.176652029,-0.022125734,-0.191655874,0.019660058,0.091773622,-0.104044326,0.068893895,0.01168756,0.012268984,-0.037105914,-0.022531778,1
Woman00071.wav,270.8517709,432.4410634,327.7290419,347.2168248,349.2282314,336.6137053,-2.912163219,0.064334825,-0.001883391,3429.111809,-5.048168167,10.22428373,13.30167118,20.38777161,10.68689156,-21.61808586,-36.83452606,-21.13875961,7.264138699,-23.15704346,-28.8230648,19.92784882,-29.07843399,-4.567963123,-18.94864082,0.71640873,0.384352386,0.634156823,1.010156989,1.040587902,-0.247004151,0.597458363,0.242859289,0.485576332,0.138356149,-0.27921623,0.111261144,1
Woman00072.wav,280.403338,307.5533855,286.1334585,292.8288455,307.5533855,294.9175136,,0.14995624,,1669.462443,,5.641829214,7.773950961,117.57724,-73.16346741,-3.404501438,-51.25379944,-37.70005035,-7.590736389,-12.32441902,-31.94482231,2.315215111,-18.131567,-1.801904202,-8.38487339,,,,,,,,,,,,,1
Woman00073.wav,349.2282314,442.5488941,351.25129,353.286068,394.2662424,368.4451954,0.620258739,0.17998244,-0.001354443,3660.656122,6.554522292,10.00743298,15.12778153,-2.918983221,-9.523957253,-21.0712471,-26.10606003,-30.32807922,1.130619407,-20.11222267,-14.30757618,17.91062164,-17.35192108,7.436944008,-18.6580162,-0.089599483,-0.258007526,-0.222701117,0.123782545,-0.030399794,0.015538074,-0.011562025,-0.012640116,-0.086836867,-0.165002957,-0.143629283,-0.07849364,1
Woman00074.wav,398.8473955,455.5165665,401.157895,401.157895,403.481779,410.7521764,-2.9095281,0.14720376,-0.004264586,2890.113683,-46.88437607,7.037118312,14.87559854,47.54874802,4.869925976,-20.66580391,-28.48031616,13.79211998,-3.081957817,-29.23577881,5.60198307,22.81130219,-35.38125992,16.63014793,-36.15680313,2.05252409,-1.026626706,-3.811127186,2.943418741,0.63333708,0.802100539,-0.210951179,2.320558071,0.243107334,-1.10082829,0.028430471,-0.402192742,1
Woman00075.wav,248.3721691,282.027698,249.8109744,250.5345445,278.7883336,261.1526612,-0.265995205,0.14010419,-0.000819514,3374.192136,-1.243917091,12.93419442,14.4066919,15.08090305,2.402414083,-7.445076942,-23.56904411,-19.24086189,5.734922409,-37.45145416,6.237247467,20.09027863,-32.04728317,-13.00763321,-22.30378532,0.711888015,0.717590094,-0.173377514,0.184292138,0.494385898,-0.130408913,0.466162473,-0.385309488,0.570255399,0.313082755,0.00477338,-0.060626574,1
Woman00076.wav,337.3322358,415.3046976,415.3046976,415.3046976,415.3046976,403.591999,-0.203363315,0.27192667,-0.000633522,1691.070519,-3.61174856,4.20260062,22.09272829,68.43736267,-37.59708023,14.61365604,-2.770166397,-16.40702438,-1.544797659,-1.485925794,-24.5361824,30.77773857,-18.67316246,-7.16461134,-25.06685066,0.292194754,0.181459934,0.099268325,0.034279622,-0.102677986,0.186011583,-0.08441709,0.056361619,0.061467744,-0.090066448,0.041315451,0.136626795,1
Woman00077.wav,417.7105332,420.1303057,417.7105332,420.1303057,420.1303057,419.0134876,-0.096170446,0.27447587,-0.007080513,3440.725758,42.63160997,8.212048389,13.53548282,34.5600853,-6.857945919,-12.73509121,-14.56200218,15.38488293,-23.73901367,24.14500237,-31.95339775,29.36602592,-17.82901764,-2.895639658,-9.083287239,0.022388266,-0.688675284,-1.39593637,0.216186494,2.951411963,-1.219573498,-0.662236333,-1.436850905,1.852325916,-0.491496116,1.892154098,0.99625808,1
Woman00078.wav,359.4613997,432.4410634,369.9944227,415.3046976,417.7105332,398.1581678,-0.416630409,0.21090876,-0.001444738,2629.866401,-9.174141252,6.64978165,16.37121821,61.01063919,32.63804626,-3.797394276,-38.74119568,-0.333846092,5.289907932,-31.7788353,-12.80972195,20.370327,-33.20719147,17.43899345,-32.58572769,0.587332368,-0.025981551,-0.055981658,-0.134300664,0.175926208,0.451248616,-0.211926237,-0.024123812,0.13395606,-0.372890234,0.233361363,-0.298718393,1
Woman00079.wav,327.7290419,374.2935508,329.6275569,333.4576446,372.1377786,349.3641945,-0.228904656,0.15330857,-0.000521335,2360.994066,-4.444587776,6.745492161,21.9383285,40.6435051,-4.687723637,-2.995501041,-42.40063095,-24.79731941,10.85177994,-9.225212097,-35.77710724,20.22430038,-32.63308334,10.15668774,-17.80885696,-0.090529531,-0.050511703,0.274051845,-0.626424313,-0.042461816,0.288082749,-0.175456539,0.127097443,0.038789935,-0.262640715,0.053920429,0.09886881,1
Woman00080.wav,408.1700115,417.7105332,415.3046976,415.3046976,417.7105332,414.9711348,-0.017267652,0.22869605,-0.000373858,2595.405308,-0.409596573,6.257682436,24.41795822,6.400067329,-14.08150959,-17.24194717,-46.34132385,-20.30468369,1.426996469,-30.31041336,-15.32633209,27.72006416,-34.71888733,-8.449353218,-24.07872963,-0.023808856,0.071259126,-0.021333421,0.004458162,0.125684261,0.021746114,0.067637436,0.026584025,-0.067903847,0.073668085,0.021243401,0.030421617,1
Woman00081.wav,363.63814,422.5640958,378.6426324,404.6504521,410.5345163,397.5976049,0.374934298,0.17171414,-6.07E-05,1694.400527,0.228690324,4.266476092,17.4292446,97.04174805,-12.75823498,-17.71828842,-27.99681664,3.153434277,26.05138588,-0.88576746,-19.23449326,47.33057404,-16.7570591,11.02662373,10.10696316,-0.081044212,-0.058853626,-0.296289086,0.270866156,0.237395674,-0.170235604,-0.038789771,0.151864737,-0.009671455,0.09753345,0.03305795,-0.176285893,1
Woman00082.wav,244.1052839,275.5861765,248.3721691,269.2917795,273.9989169,264.4732314,-0.156454896,0.19254793,-0.000375441,2436.710955,1.505308139,9.204264183,19.04328754,40.32072067,22.99427032,15.31112766,-64.45863342,-15.9216404,14.05133629,-13.43186569,-6.128735065,21.9538765,-27.89969063,-5.054345131,-5.824733257,-0.040545646,-0.216050103,0.078561947,0.2155893,-0.167066723,-0.132105052,-0.202465534,0.21444127,-0.120353103,0.054444693,-0.059340056,0.018267905,1
Woman00083.wav,349.2282314,432.4410634,365.7446743,383.0422479,427.4740541,395.6189559,-0.484105017,0.17505091,-0.001826413,2703.73333,-4.74887199,6.901072831,16.33074226,38.35247803,-2.311795473,-11.96646786,-15.41344929,-13.37049961,3.054879189,-12.97767353,-14.83850002,6.660303593,-23.17019081,-4.541223049,-25.93705368,0.436247289,-0.055262614,-0.030543571,0.156144142,-0.074467018,0.072641999,-0.078723326,-0.056953512,0.055445649,0.023573985,-0.098569743,0.355580866,1
Woman00084.wav,141.013849,408.1700115,403.481779,403.481779,403.481779,357.9491519,-1.208426177,0.20514053,-0.000578152,1047.893694,-0.269260406,3.079472463,21.85920662,144.7389221,-3.538905621,-37.59464645,-30.52880669,-0.384757787,4.996154308,-33.66055298,-4.198673248,11.0244627,-19.2507,-3.894224405,-24.95543671,0.127512217,0.042989705,0.628516793,0.354210287,0.002864043,0.06465093,0.06156588,0.113701336,-0.076745987,-0.170151293,-0.072268933,0.026932064,1
Woman00085.wav,345.2170031,412.9127185,378.6426324,386.3770867,389.7377084,384.5216556,-0.239997473,0.15935816,-0.001129933,3402.268918,-6.645969428,8.799791965,13.12625193,53.38890076,34.3777771,-27.07184792,-16.56361961,-37.24909973,26.58792114,-34.1292305,-14.36971951,15.87953281,-32.35691452,-4.921425819,-24.88796425,0.157317907,-0.105760768,-0.020218797,0.140307963,0.188149914,-0.309613079,0.13706091,0.110034361,-0.102817342,-0.043181755,-0.153817952,-0.043691669,1
Woman00086.wav,206.4563593,270.8517709,214.9751931,258.6205394,269.2917795,247.0428592,0.242557851,0.13842285,0.000341002,2986.635561,34.17746267,12.16577255,8.960974173,55.26547241,-5.648413181,1.102993369,-50.77557755,-25.9525547,41.88972473,-20.37691116,-32.7996788,23.39614868,-16.09716606,11.53914833,-17.25883484,-1.533116341,0.347583145,-0.397155762,0.876880825,-0.123995289,0.809851527,-0.832534611,0.690377831,-0.35549736,0.454920292,0.281178653,-0.203283623,1
Woman00087.wav,223.8455323,327.7290419,225.1422562,316.5653876,325.8414615,278.0369518,-1.119801941,0.11843677,-0.001167309,2941.997789,20.17629772,11.10445771,16.07542403,48.76345825,2.050272942,-42.68447495,-23.11465073,-15.00076199,1.87182796,-18.12359047,-21.34630013,15.44129848,-19.8598671,-16.53659248,-10.48484612,-0.457478315,-0.180261686,-0.348883539,0.001334773,-0.131354377,-0.378090441,0.70171392,-0.396367133,0.479345292,0.053979129,-0.074345581,0.106518023,1
Woman00088.wav,440,1028.523979,440,466.1637615,466.1637615,508.4085108,0.374208323,0.24621639,-0.000404209,1903.739165,-1.632978909,3.953713896,25.39258021,49.6966362,-19.14268303,-24.20249367,-24.22985458,-36.89582825,1.796008706,-8.660340309,-11.62021732,-4.183959961,-39.58924866,0.214810297,-17.15307426,-0.079018235,0.058432311,-0.202120781,-0.134510741,0.064093634,-0.054772411,-0.027938994,0.003144519,0.009491084,-0.089713603,-0.054430101,0.078584231,1
Woman00089.wav,254.1775933,825.8254371,263.1411468,298.7979376,821.0690326,492.8336319,-0.039408172,0.14690904,-0.000546874,2908.041428,-2.181347153,7.525301005,11.83931903,41.42509842,-18.32580376,-18.6979332,-49.30950546,-6.92095089,4.167414188,-23.1422081,-16.55823135,23.37984657,-31.52500153,-7.0339818,-25.70819664,0.50773406,0.961431384,0.139396861,-0.10945911,0.036226735,0.076910235,0.140617207,-0.339653343,0.008148302,-0.078795396,0.011423969,0.030721352,1
Woman00090.wav,192.6305945,248.3721691,230.404707,231.7394279,233.0818808,225.570524,-0.437856651,0.14437391,-0.000841833,2649.335931,-1.229602753,11.6644432,15.4639472,63.29006577,27.67591095,-12.22295952,-17.80556679,-50.79032516,5.429692268,4.851508141,-41.09047699,11.49817848,-14.34026337,-0.536193132,-20.87192535,0.515294552,0.097460851,-0.229552895,0.009761548,0.074231081,0.136812612,-0.065457873,-0.055966385,0.204704612,0.120318465,0.064508542,-0.053733531,1
Woman00091.wav,221.274447,230.404707,226.4464921,227.7582832,229.0776736,227.3834912,-0.049393231,0.16554795,-0.001079881,2105.037603,10.61931943,9.255656114,11.39477948,103.9579773,-21.34269524,6.710626602,-60.94329834,-23.30546379,43.31528091,-24.48175621,-21.07293892,25.05865669,-18.65167236,19.65262032,7.210657597,-0.025269264,0.677832961,0.102824628,0.399612367,0.010856623,0.415201157,-0.135224074,0.062396463,-0.194757506,0.216311187,0.264588326,-0.174158096,1
Woman00092.wav,216.2205317,372.1377786,241.3014955,252.7136381,341.2518476,287.8918575,0.281364266,0.13276808,-0.000571998,2463.171891,-5.487085337,8.788270237,10.45388357,64.50980377,31.81102943,-20.67583466,-46.28957367,-44.9323349,21.68270874,-12.55289078,-18.26805496,4.448980331,-32.97700882,12.59406662,-28.90382767,-0.262645602,0.328972936,0.687952697,0.323162317,0.366325557,-0.093927942,0.425734162,0.248546392,-0.474265546,0.149756908,-0.035008077,-0.088538319,1
Woman00093.wav,357.3910544,408.1700115,405.8191252,408.1700115,408.1700115,401.4147181,-0.61465113,0.15500733,-4.07E-05,2773.962507,13.55422955,6.952610801,20.41569895,72.91271973,29.64318085,-44.34083939,5.539382935,-1.441481709,27.28300285,-5.932025433,-13.37031746,38.86855698,-22.08611679,9.406088829,-5.808598995,-0.763304591,0.840346396,-0.221556202,-0.249557704,0.4542436,-1.000271678,0.212128714,0.212837949,-0.447982848,0.049015217,-0.108754806,0.114302389,1
Woman00094.wav,307.5533855,380.8360868,337.3322358,369.9944227,372.1377786,356.2164847,-1.083439469,0.17524526,-0.000935478,1946.846585,1.333804711,5.520310829,20.99284107,78.77364349,11.25145721,-34.7748642,-29.57197571,-16.33066368,22.4119091,-36.11281586,-16.70764732,36.22996902,-34.85991669,13.02487755,-18.61726952,0.286301434,0.192631513,-0.072519295,-0.125425652,0.344762325,0.009325093,0.163956538,0.045138244,-0.331605673,0.379180849,-0.020580174,-0.469057441,1
Woman00095.wav,327.7290419,706.572136,415.3046976,434.946169,655.4580838,507.0860376,0.011700494,0.33755648,-0.000145872,1848.850692,5.292877765,3.801995554,26.60151565,57.44737244,-5.021984577,-13.55737209,-28.51761055,-9.781430244,-14.64019966,-14.02131176,6.455833435,-20.23762512,14.47797203,-6.88695097,-1.264984727,-0.391788721,0.0066596,0.019705409,0.077630103,-0.056479331,-0.057393245,0.037336156,-0.147431076,0.146784082,-0.000934953,0.091101445,0.035377543,1
Woman00096.wav,458.1553471,505.4272762,485.3986818,488.2105677,491.0387428,486.5312812,0.529737931,0.2617093,-0.000154641,3729.882257,-40.14519453,7.661471313,10.18858125,14.13788795,-9.387467384,-11.54128551,-48.23273468,-0.450625956,-1.822029352,15.08959103,-18.81626892,-10.72980881,-7.425782204,-11.7588377,0.458677113,1.976859689,-1.345239997,-0.293683052,-0.275936514,0.154004991,0.118829519,-0.609926999,0.034469675,-0.076531217,0.428315252,0.313135326,0.083716363,1
Woman00097.wav,412.9127185,422.5640958,415.3046976,417.7105332,422.5640958,418.5583143,-0.130262248,0.12163029,0.000522601,2950.811679,67.71965244,7.053940595,9.463165586,39.3018837,17.39465523,-1.484318852,-36.14566422,-15.04820251,32.92744064,-42.70290756,-8.59324646,-0.644861817,-18.98035812,5.945518494,-10.54836941,-3.817464352,1.411772847,-0.608026147,-2.077330351,-1.124284744,1.099383354,-0.277753592,-0.641810834,-0.230405182,-0.503810227,0.155558407,0.152802765,1
Woman00098.wav,269.2917795,361.5437384,297.0769882,316.5653876,320.2437002,311.3746535,-0.957893142,0.13004552,6.27E-06,2638.068845,2.633960326,8.514362714,13.19392292,36.35939026,-33.87356186,-11.50312996,-42.03081512,-11.96071053,14.1920948,-27.83937645,-15.07869339,17.16078758,-37.63756561,11.01724911,-18.2147789,-0.174321219,-0.466330022,0.024601877,-0.118725844,0.435338438,0.107127421,0.616766334,-0.686005652,0.42875284,-0.065613151,-0.083783627,-0.291257083,1
